Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric,Numeric
CDt,CDs,Mb,Mp,dv00,dv01,dv02,dv03,dv04,dv05,dv06,dv07,dv08,dv09,dv10,dv11,dv12,dv13,dv14,dv15,dv16,dv17,dv18,dv19,dv20,dv21,dv22,dv23,dv24,dv25,dv26,dv27,dv28,dv29,dv30,dv31,dv32,dv33,dv34,dv35,dv36,dv37,dv38,dv39,dv40,dv41,dv42,dv43,dv44,dv45,dv46,dv47,dv48,dv49,dv50,dv51,dv52,dv53,dv54,dv55,dv56,dv57,dv58,dv59,dv60,dv61,dv62,dv63,dv64,dv65,dv66,dv67,dv68,dv69,dv70,dv71
0.601742857,0.799902344,0.088280372,0.148472687,0.17922099,0.13634051,0.35356048,0.27256683,0.31430876,0.64191723,0.34301305,0.68191755,0.19916946,0.45573297,0.21516688,0.41014799,0.36739981,0.55588096,0.51187772,0.66603535,0.14090921,0.33122772,0.24021988,0.28604805,0.23523733,0.40139526,0.39596906,0.30591801,0.17412864,0.36475354,0.54387051,0.60354221,0.39156842,0.43766022,0.35089779,0.73221129,0.37317538,0.45174748,0.19213027,0.60601103,0.23566881,0.64909214,0.82484442,0.46404222,0.54871321,0.10950535,0.53288358,0.16852327,0.73492718,0.54251868,0.41002724,0.56479651,0.24511017,0.33101976,0.22359999,0.76960897,0.62901843,0.44819143,0.43869212,0.42510447,0.08152334,0.69029403,0.37041354,0.38446084,0.38576004,0.54662412,0.05559192,0.81669199,0.40883353,0.32707897,0.34577441,0.38748029,0.12802739,0.7968635,0.59280652,0.40242234
0.489403297,0.598451563,0.149047094,0.219919257,0.1499771,0.23850055,0.51184642,0.50840247,0.31025919,0.60331392,0.29641387,0.81175208,0.34556627,0.66911864,0.27985293,0.92537832,0.44206542,0.47048026,0.2853857,0.25169939,0.55282819,0.17527127,0.4558247,0.53419065,0.26427737,0.38166866,0.31880003,0.22382268,0.53930753,0.01327353,0.53038669,0.92902988,0.24001725,0.90875781,0.52271652,0.98287082,0.48857823,0.48747271,0.07884389,0.55206686,0.41184786,0.69128186,0.43377736,0.77685869,0.25268617,0.18317868,0.15534744,0.2340558,0.57208061,0.98742217,0.78675085,0.36941847,0.20640725,0.79271781,0.24667686,0.71101236,0.66134924,0.6836313,0.40746602,0.37315723,0.34363574,0.61832333,0.75348234,0.14976321,0.32084456,0.52332312,0.16859017,0.55319983,0.7897507,0.18556494,0.50355709,0.21394734,0.0385282,0.55941504,0.62063903,0.22136952
0.687763736,0.850766406,0.060421467,0.133398796,0.17007247,0.09390928,0.29151949,0.23227125,0.32675844,0.67403591,0.37864593,0.67759234,0.19832587,0.44689614,0.21556631,0.41505331,0.36470813,0.54097003,0.50451279,0.66168535,0.1463453,0.35691863,0.24504891,0.22058439,0.23561136,0.40349761,0.39069039,0.30433786,0.17477366,0.35957763,0.54320639,0.64644629,0.3874253,0.43743318,0.35485882,0.62654763,0.37016776,0.45717204,0.12966071,0.62603521,0.23826823,0.64384645,0.86931551,0.42164731,0.54687852,0.113575,0.53255653,0.16821842,0.67802888,0.53532511,0.3955214,0.56825066,0.30693874,0.35360101,0.23455377,0.69057846,0.62415022,0.39103881,0.44121745,0.42659849,0.08063931,0.69637525,0.3352735,0.38917634,0.37940872,0.49115059,0.05615161,0.86381626,0.40751833,0.3341364,0.35714567,0.38810062,0.17765495,0.79300845,0.5980038,0.30889708
0.395887912,0.739601563,0.181450074,0.20365475,0.181187,0.40160289,0.561382,0.49306944,0.28476384,0.53439152,0.2253415,0.30271953,0.32842821,0.52787572,0.24939214,0.12851055,0.25061965,0.29042986,0.51602387,0.71909547,0.35874838,0.15998773,0.14082293,0.07628913,0.38461071,0.44116512,0.22200584,0.23529716,0.30279499,0.29397866,0.35002726,0.75525838,0.50251395,0.56448704,0.10118905,0.86429447,0.39226362,0.34163558,0.06020601,0.62981904,0.30395237,0.6082387,0.89901787,0.34535027,0.66355211,0.04920517,0.43086979,0.30143571,0.87014091,0.35998964,0.3253535,0.70328301,0.27123162,0.45849973,0.36874175,0.76869923,0.4132252,0.31394568,0.29129571,0.32046732,0.08129483,0.69326925,0.16645862,0.48149064,0.71512681,0.40822789,0.06966083,0.67940724,0.22919458,0.39572102,0.33542556,0.42332751,0.08601502,0.85643095,0.22573301,0.49984714
0.557318681,0.826814063,0.137264814,0.145963047,0.17966072,0.17815971,0.39287767,0.29148585,0.23702948,0.60639763,0.33511654,0.3110562,0.39697364,0.42805898,0.34342292,0.27445465,0.25339124,0.23844482,0.44298178,0.48544681,0.27896208,0.26150602,0.093826,0.16912536,0.32374066,0.48230746,0.2183748,0.2453053,0.40563399,0.24974358,0.49166799,0.68607414,0.31515473,0.24824132,0.11368896,0.68457788,0.29549798,0.52203393,0.1125003,0.75103009,0.29684108,0.36532906,0.67387182,0.66263807,0.64783549,0.12804021,0.52098721,0.22590022,0.87827694,0.10136795,0.5807302,0.69275075,0.0296598,0.55576205,0.64476508,0.4656907,0.47667849,0.66263807,0.454283,0.5083462,0.18814746,0.81604594,0.39563495,0.30531228,0.47681534,0.52138686,0.01251034,0.76406801,0.51879799,0.31921494,0.42401978,0.46081391,0.14448941,0.60475832,0.19349229,0.18989213
0.586508791,0.775667188,0.10325905,0.16087629,0.19033997,0.13461161,0.41672322,0.32017452,0.30222061,0.61062181,0.30125326,0.80448157,0.14664996,0.59209442,0.17153279,0.42925525,0.33893144,0.53383464,0.54530168,0.75994635,0.04042165,0.44739723,0.1981007,0.13145991,0.19459657,0.3736302,0.44753641,0.29540116,0.17030059,0.37296814,0.57258004,0.67155099,0.46322748,0.51470602,0.43173009,0.86196613,0.49029219,0.36692593,0.1461423,0.61698109,0.18357822,0.70608926,0.96472168,0.58412969,0.59973103,0.03756637,0.47103575,0.15090397,0.68056315,0.71874869,0.56847817,0.53676617,0.39075422,0.25957415,0.01519427,0.77270794,0.68845391,0.54942542,0.32398176,0.43337235,0.08129729,0.59162712,0.39564273,0.39452705,0.61942518,0.5338819,0.07081962,0.91391331,0.50236893,0.19662204,0.4113884,0.34138507,0.15760142,0.79843515,0.4584181,0.30733454
0.185292308,0.772164844,0.26547141,0.191456821,0.36166239,0.62986833,0.58712482,0.34844619,0.15201513,0.33785975,0.33539104,0.34554872,0.38486266,0.54280496,0.21282041,0.31695798,0.37297511,0.41232136,0.45993122,0.54352999,0.32119688,0.09158494,0.25726116,0.14743634,0.34571621,0.47796202,0.27569166,0.25552255,0.28361225,0.38247105,0.49383259,0.75367939,0.42120841,0.41478595,0.01497432,0.82708299,0.37176251,0.42999709,0.06847206,0.55669677,0.32875776,0.6529662,0.77878243,0.50223416,0.47499746,0.04351986,0.52532321,0.28508732,0.78840393,0.36010653,0.52147996,0.69929427,0.25753963,0.54756457,0.42790398,0.75067651,0.37962928,0.50223416,0.37442046,0.39385763,0.10461472,0.70036995,0.30112916,0.39388615,0.56157094,0.51737571,0.04922393,0.64310837,0.20539588,0.34723237,0.42531693,0.36029184,0.17410648,0.77095002,0.52286249,0.43216997
0.412168132,0.602015625,0.188721474,0.249056734,0.27841362,0.20397866,0.5828709,0.44965395,0.31545356,0.5013181,0.59788448,1,0.00745214,0.99435955,0,1,0.51169902,1,0.36295623,0.21484122,0,0.42642373,0.9593851,0,0,0.43196717,0.75187451,0.03144504,0.35241258,0.42689523,1,1,0.30890456,0,1,1,0.54477614,0.26478761,0.50928009,0.68970227,0,1,1,0.10709324,0.14035039,0,0.29155162,0,0.01833253,1,0.18147457,0.4288891,0.36517477,0,0,1,1,0.10709324,0,0.53870559,0,0.43989497,0.5793615,0.43441355,0.02026506,0.80083817,0.32841015,0.92652249,0.90811521,0.50250477,0.68956125,0.43152684,0.01304421,0.23678878,1,0.52805752
0.651898901,0.744811719,0.08059174,0.186115133,0.14957789,0.12775086,0.4258149,0.34265107,0.33468804,0.67699665,0.3917211,0.68583196,0.18579532,0.3373296,0.16176374,0.66340911,0.35174933,0.56111336,0.36265343,0.5195722,0.18234698,0.30542102,0.35301262,0.44489753,0.18133804,0.4610247,0.33393282,0.28399527,0.21144533,0.29135785,0.55734807,0.51038092,0.28413326,0.38978806,0.485616,0.56116271,0.32520658,0.57035726,0.24275525,0.63781321,0.28908578,0.61154467,0.66238379,0.2329639,0.51446766,0.16888189,0.54908293,0.14512095,0.6496945,0.42292035,0.2,0.60414845,0.11223754,0.38818225,0.40480015,0.6237331,0.66302377,0.24902403,0.47215828,0.47764841,0.05035887,0.7786746,0.49137419,0.5,0.20411243,0.49231288,0.05388663,0.73846614,0.49390966,0.5,0.39878169,0.39650428,0.17572536,0.69139928,0.801094,0.5
0.595261538,0.715742188,0.103725556,0.223663219,0.15214731,0.18575816,0.59542561,0.38528228,0.3213073,0.64794868,0.37264109,0.63695878,0.20777695,0.59784526,0.25233975,0.63526297,0.64029169,0.60595256,0.33790442,0.69107985,0.25104967,0.21928832,0.3756575,0.04579649,0.26312128,0.44485393,0.43924737,0.00048496,0.16904585,0.22559763,0.45413622,0.75634015,0.50414169,0.42148626,0.67249209,0.98110843,0.34755826,0.56311649,0.2713128,0.45052046,0.1604332,0.88803911,0.88169336,0.22058706,0.36423016,0.00050619,0.38090196,0.17859256,0.58033991,0.66373175,0.21148342,0.66808134,0.20613576,0.62779158,0.22947712,0.84775722,0.76522166,0.22058706,0.30990788,0.43095779,0.12033616,0.67414469,0.4569355,0.46223572,0.27663529,0.61369073,0,0.56986988,0.54401535,0.42896169,0.59174299,0.59409374,0.07728069,0.65234119,0.66088527,0.41765174
0.506461538,0.794659375,0.13366506,0.152632305,0.19775018,0.17086706,0.36688691,0.21945883,0.19235794,0.56400907,0.31841618,0.64939326,0.24460314,0.52768153,0.23982337,0.2564801,0.34043622,0.4622184,0.60335481,0.67308664,0.13526116,0.21695592,0.20720676,0.14226377,0.27068797,0.47842845,0.39701253,0.31039709,0.28450587,0.46589628,0.45966557,0.6951921,0.46098351,0.53584647,0.14165059,0.70710498,0.38788158,0.4117415,0.08248073,0.53224659,0.16849096,0.6223622,0.97588891,0.62003499,0.61430329,0.06724641,0.52831697,0.20004736,0.73732096,0.45280784,0.62003499,0.51778388,0.35195836,0.36372635,0.37051824,0.76084918,0.60708064,0.62009072,0.49756119,0.48471424,0.10023228,0.67528099,0.2953752,0.2851606,0.49567601,0.34401846,0.06360235,0.85310465,0.29940665,0.28995946,0.31070775,0.34231931,0.11835507,0.86510235,0.42601156,0.28987136
0.219079121,0.440958594,0.34112945,0.341037702,0.41487688,0.33078465,0.71639389,0.68186063,0.14279543,0.44118404,0.50621313,0.73132294,0.26418492,0.69627124,0.15367197,0.67136401,0.57216877,0.6864928,0.45773771,0.40616289,0.13682738,0.22873104,0.59163797,0.11819367,0.16195074,0.43563578,0.50123245,0.10228911,0.28753847,0.45553145,0.75403637,0.6878987,0.3159804,0.0303408,0.419458,0.8133449,0.33313137,0.3677592,0.2345176,0.58101183,0.14410411,0.83848512,0.86327022,0.2835134,0.2287057,0.09950272,0.53063458,0.23204267,0.37818041,0.64853728,0.32599971,0.52931809,0.30046257,0.27860415,0.24897048,0.80536997,0.80318612,0.26894701,0.42910659,0.51127607,0.07601915,0.66563523,0.55975705,0.42593911,0.10516568,0.58292216,0.25206521,0.85719532,0.55931342,0.51523846,0.34382522,0.4588249,0.24030845,0.42824882,1,0.48027381
0.259837363,0.72393125,0.226719465,0.214467228,0.27387244,0.50149852,0.56736696,0.36661249,0.20150037,0.41908762,0.43456352,0.94449854,0.03860013,0.80569583,0.21244584,1,0.32649598,0.67189783,0.15259384,0.45033181,0,0.35855559,0.64813286,0.39683935,0.37574089,0.49773487,0.28481254,0.26590103,0.48757347,0.25888351,0.63401681,0.85822892,0.55310309,0.340123,0.6645627,1,0.72394949,0.31863809,0.41684833,0.67733127,0.24921812,0.96743208,0.4904207,0.08038612,0.39787275,0,0.25362492,0.23341304,0.34265634,0.82145721,0.25469035,0.78469247,0.06134893,0.39955094,0.024057,0.75992298,0.84710574,0.23233016,0,0.15664648,0.20383561,0.61722779,0.57378662,0.72028184,0.43304768,0.53409457,0.13173501,0.85708547,0.59460074,0.62879485,0.52760905,0.24294096,0.04342915,0.68643183,0.62383604,0.54660261
0.698376923,0.749689063,0.060636104,0.147510536,0.17062314,0.07809739,0.28953212,0.23674975,0.3358475,0.69312519,0.42213997,0.74032086,0.18941265,0.3859804,0.17469282,0.72939229,0.37669092,0.65431011,0.37813962,0.47804177,0.13684925,0.34409747,0.40687469,0.45825124,0.15006791,0.46504986,0.32293695,0.29232261,0.22211213,0.31784824,0.57209933,0.40791556,0.28119794,0.46445277,0.57036132,0.59924614,0.33796167,0.5632652,0.33033594,0.61573428,0.278869,0.71336126,0.69904083,0.33277783,0.51977712,0.22702484,0.56108886,0.18430798,0.62733483,0.45101362,0.2,0.58169574,0.1198611,0.33618438,0.36156726,0.70578587,0.7390306,0.27333248,0.4580715,0.5202316,0.04564629,0.74861485,0.63231367,0.5,0.19120675,0.51172161,0.04624125,0.75150412,0.51012874,0.5,0.39203769,0.3934423,0.20415387,0.68594104,0.84122956,0.5
0.569473626,0.694465625,0.104499377,0.224804918,0.15048566,0.16582291,0.50602317,0.40413281,0.3222217,0.65564644,0.44064972,0.67173451,0.21398118,0.39615548,0.20131369,0.79844069,0.42666343,0.62783659,0.41604438,0.40813643,0.08031833,0.24731675,0.42523667,0.30913377,0.15175878,0.51419044,0.34490606,0.34032521,0.28768116,0.29582754,0.567321,0.64704072,0.31450999,0.37651357,0.490298,0.69356686,0.37177491,0.43513098,0.19652629,0.61600906,0.23766559,0.86270267,0.65416366,0.19770111,0.46974096,0.09843735,0.42030799,0.22133154,0.53657013,0.6626336,0.2,0.45616248,0.30783558,0.36511973,0.24750084,0.7082116,0.81486863,0.19658108,0.36552078,0.43324816,0.08807377,0.80438352,0.57551795,0.5,0.20992541,0.48008543,0.04227483,0.84574944,0.57732469,0.5,0.34719858,0.36383861,0.13886984,0.70766389,0.92883152,0.5
0.489167033,0.557621875,0.154012497,0.29078306,0.26261109,0.13259947,0.65048379,0.53877848,0.36699519,0.55194235,0.37626302,0.63038075,0.34502536,0.36055583,0.30332845,0.53615737,0.63878566,0.56054938,0.49206513,0.56664824,0.02216441,0.12831582,0.47252795,0.07816151,0.26260379,0.414354,0.3343778,0.19484484,0.22066323,0.4125869,0.84287858,0.55352873,0.35387757,0.1002413,0,0.59562987,0.04662293,0.35941082,0.05467602,0.52663821,0.08023749,0.76734138,0.90785229,0.76212406,0.21519995,0.14309195,0.67149311,0.17426933,0.68338042,0.50733495,0.74587011,0.68906784,0.239235,0.51045537,0.39605162,0.71144247,0.39558658,0.679842,0.55024028,0.37380522,0.12111239,0.82966506,0.43451357,0.13680609,0.07192366,0.52693242,0.04028246,0.94704533,0.3878023,0.2243979,0.41858149,0.41789076,0.25404286,0.72213936,1,0.40392762
0.643969231,0.831465625,0.050788378,0.185039722,0.17560549,0.11563569,0.39878055,0.23943228,0.32008159,0.66044599,0.43798071,0.96080947,0.0288391,0.82762247,0.20411168,1,0.31530502,0.74781871,0.13108766,0.43741575,0.08419158,0.3586556,0.67276579,0.40761051,0.38430434,0.50349385,0.27834222,0.26355213,0.50668901,0.25272998,0.63956636,0.87117118,0.56322789,0.33417627,0.68348908,1,0.70640641,0.31017211,0.52822012,0.6745609,0.24988729,1,0.46726602,0.05953126,0.38876683,0,0.15547501,0.23739715,0.32216135,0.83894306,0.24608399,0.79960829,0.04634066,0.43771741,0.0111933,0.76416069,0.86073083,0.22263129,0,0.1401494,0.26250753,0.612391,0.58836246,0.72439772,0.43632561,0.5367189,0.04730365,0.85667413,0.60603356,0.64680177,0.53802627,0.23407009,0.03660082,0.67991877,0.62541467,0.56112909
0.274614286,0.483813281,0.318763464,0.251217493,0.32197163,0.4786149,0.68649584,0.62063873,0.29812807,0.40029064,0.63655084,0.37753713,0.46903518,0.32211643,0.74716526,0.58802503,0.36871228,0.49788323,0.36741731,0.34752873,0.62673634,0.72810131,0.40154853,0.43078443,0.34975642,0.5918439,0.30263716,0.63292974,0.56475168,0.36271191,0.25062543,0.55246598,0.65548241,0.3762686,0.33134845,0.51674569,0.4044669,0.51087165,0.42245454,0.20246191,0.72283238,0.62560654,0.5574615,0.58964467,0.63773328,0.35387197,0.6735633,0.36934984,0.60029423,0.46476015,0.41705084,0.64582622,0.31325597,0.30443779,0.59245878,0.44929421,0.62827545,0.40416434,0.66500199,0.64184362,0.68279278,0.45137987,0.30472735,0.31769726,0.57482278,0.52126241,0.76154399,0.46527925,0.41995186,0.63387495,0.48295861,0.3916561,0.34366158,0.5545426,0.44554296,0.47625563
0.247587912,0.450878906,0.338424805,0.275655458,0.32800421,0.51267749,0.67698723,0.57074726,0.31222141,0.4096314,0.76921213,0.33340627,0.37618661,0.54558182,0.61639607,0.51712078,0.464046,0.39648166,0.68543869,0.68702787,0.3123399,0.74863309,0.36207399,0.72278309,0.37285912,0.54474884,0.4015114,0.69095832,0.65345889,0.321082,0.40080959,0.27803549,0.59412938,0.4679352,0.63701993,0.66276354,0.41448921,0.53142536,0.61500174,0.52384472,0.5740844,0.25374395,0.64787626,0.64742881,0.72233093,0.5683952,0.37017098,0.6262157,0.68365383,0.39148331,0.40086913,0.6311394,0.42358467,0.62633741,0.69328409,0.38231829,0.31865466,0.69361258,0.65988255,0.65980434,0.52975225,0.47386652,0.49849862,0.31149778,0.33995816,0.59784472,0.4172402,0.59626949,0.41928577,0.46621078,0.48265234,0.67348814,0.81903434,0.4672069,0.40899071,0.38208061
